0,1,2,3,4,5,6,7
MIA,KC,Sun,EARLY,9,CBS,0,1
MIA,KC,Sun,EARLY,1,FOX,0,0
MIA,KC,Sun,EARLY,10,FOX,0,1
MIA,KC,Sun,EARLY,11,FOX,0,1
MIA,KC,Sun,EARLY,12,FOX,0,1
MIA,KC,Sun,EARLY,13,FOX,0,1
MIA,KC,Sun,EARLY,14,FOX,0,1
MIA,KC,Sun,EARLY,15,FOX,0,1
MIA,KC,Sun,EARLY,16,FOX,0,1
MIA,KC,Sun,EARLY,17,FOX,0,0
MIA,KC,Sun,EARLY,2,FOX,0,1
MIA,KC,Sun,EARLY,3,FOX,0,1
MIA,KC,Sun,EARLY,4,FOX,0,0
MIA,KC,Sun,EARLY,5,FOX,0,1
MIA,KC,Sun,EARLY,6,FOX,0,1
MIA,KC,Sun,EARLY,7,FOX,0,1
MIA,KC,Sun,EARLY,8,FOX,0,1
MIA,KC,Sun,EARLY,9,FOX,0,1
MIA,KC,Sun,PRIME,1,NBC,0,0
MIA,KC,Sun,PRIME,10,NBC,0,0
MIA,KC,Sun,PRIME,11,NBC,0,0
MIA,KC,Sun,PRIME,12,NBC,0,0
MIA,KC,Sun,PRIME,13,NBC,0,0
MIA,KC,Sun,PRIME,14,NBC,0,0
MIA,KC,Sun,PRIME,15,NBC,0,0
MIA,KC,Sun,PRIME,16,NBC,0,0
MIA,KC,Sun,PRIME,17,NBC,0,0
MIA,KC,Sun,PRIME,2,NBC,0,0
MIA,KC,Sun,PRIME,3,NBC,0,0
MIA,KC,Sun,PRIME,4,NBC,0,0
MIA,KC,Sun,PRIME,5,NBC,0,0
MIA,KC,Sun,PRIME,6,NBC,0,0
MIA,KC,Sun,PRIME,7,NBC,0,0
MIA,KC,Sun,PRIME,8,NBC,0,0
MIA,KC,Sun,PRIME,9,NBC,0,0
MIA,KC,Thu,PRIME,1,NBC,0,0
MIA,KC,Thu,PRIME,12,NBC,0,0
MIA,LAC,Sun,LATE,1,CBS,0,1
MIA,LAC,Sun,LATE,10,CBS,0,1
MIA,LAC,Sun,LATE,11,CBS,0,1
MIA,LAC,Sun,LATE,12,CBS,0,0
MIA,LAC,Sun,LATE,13,CBS,0,1
MIA,LAC,Sun,LATE,14,CBS,0,1
MIA,LAC,Sun,LATE,15,CBS,0,1
MIA,LAC,Sun,LATE,16,CBS,0,1
MIA,LAC,Sun,LATE,17,CBS,0,1
MIA,LAC,Sun,LATE,2,CBS,0,1
MIA,LAC,Sun,LATE,3,CBS,0,1
MIA,LAC,Sun,LATE,4,CBS,0,1
MIA,LAC,Sun,LATE,5,CBS,0,1
MIA,LAC,Sun,LATE,6,CBS,0,0
MIA,LAC,Sun,LATE,7,CBS,0,1
MIA,LAC,Sun,LATE,8,CBS,0,0
MIA,LAC,Sun,LATE,9,CBS,0,0
MIA,LAC,Sun,LATE,1,FOX,0,1
MIA,LAC,Sun,LATE,10,FOX,0,1
MIA,LAC,Sun,LATE,11,FOX,0,1
MIA,LAC,Sun,LATE,12,FOX,0,0
MIA,LAC,Sun,LATE,13,FOX,0,1
MIA,LAC,Sun,LATE,14,FOX,0,1
MIA,LAC,Sun,LATE,15,FOX,0,1
MIA,LAC,Sun,LATE,16,FOX,0,1
MIA,LAC,Sun,LATE,17,FOX,0,0
MIA,LAC,Sun,LATE,2,FOX,0,1
MIA,LAC,Sun,LATE,3,FOX,0,1
MIA,LAC,Sun,LATE,4,FOX,0,1
MIA,LAC,Sun,LATE,5,FOX,0,1
MIA,LAC,Sun,LATE,6,FOX,0,0
MIA,LAC,Sun,LATE,7,FOX,0,1
MIA,LAC,Sun,LATE,8,FOX,0,0
MIA,LAC,Sun,LATE,9,FOX,0,0
MIA,LAC,Sun,PRIME,1,NBC,0,0
MIA,LAC,Sun,PRIME,10,NBC,0,0
MIA,LAC,Sun,PRIME,11,NBC,0,0
MIA,LAC,Sun,PRIME,12,NBC,0,0
MIA,LAC,Sun,PRIME,13,NBC,0,0
MIA,LAC,Sun,PRIME,14,NBC,0,0
MIA,LAC,Sun,PRIME,15,NBC,0,0
MIA,LAC,Sun,PRIME,16,NBC,0,0
MIA,LAC,Sun,PRIME,17,NBC,0,0
MIA,LAC,Sun,PRIME,2,NBC,0,0
MIA,LAC,Sun,PRIME,3,NBC,0,0
MIA,LAC,Sun,PRIME,4,NBC,0,0
MIA,LAC,Sun,PRIME,5,NBC,0,0
MIA,LAC,Sun,PRIME,6,NBC,0,0
MIA,LAC,Sun,PRIME,7,NBC,0,0
MIA,LAC,Sun,PRIME,8,NBC,0,0
MIA,LAC,Sun,PRIME,9,NBC,0,0
MIA,LAC,Thu,PRIME,1,NBC,0,0
MIA,LAC,Thu,PRIME,12,NBC,0,0
MIA,NE,Mon,PRIME,1,ESPN,0,0
MIA,NE,Mon,PRIME,10,ESPN,0,0
MIA,NE,Mon,PRIME,11,ESPN,0,0
MIA,NE,Mon,PRIME,12,ESPN,0,1
MIA,NE,Mon,PRIME,13,ESPN,0,1
MIA,NE,Mon,PRIME,14,ESPN,0,1
MIA,NE,Mon,PRIME,15,ESPN,0,1
MIA,NE,Mon,PRIME,16,ESPN,0,0
MIA,NE,Mon,PRIME,2,ESPN,0,1
MIA,NE,Mon,PRIME,3,ESPN,0,0
MIA,NE,Mon,PRIME,4,ESPN,0,0
MIA,NE,Mon,PRIME,5,ESPN,0,0
MIA,NE,Mon,PRIME,6,ESPN,0,0
MIA,NE,Mon,PRIME,7,ESPN,0,0
MIA,NE,Mon,PRIME,8,ESPN,0,0
MIA,NE,Mon,PRIME,9,ESPN,0,0
MIA,NE,Sun,DBLH,1,CBS,0,1
MIA,NE,Sun,DBLH,10,CBS,0,1
MIA,NE,Sun,DBLH,11,CBS,0,1
MIA,NE,Sun,DBLH,12,CBS,0,1
MIA,NE,Sun,DBLH,13,CBS,0,1
MIA,NE,Sun,DBLH,14,CBS,0,1
MIA,NE,Sun,DBLH,15,CBS,0,1
MIA,NE,Sun,DBLH,16,CBS,0,0
MIA,NE,Sun,DBLH,2,CBS,0,1
MIA,NE,Sun,DBLH,3,CBS,0,1
MIA,NE,Sun,DBLH,4,CBS,0,1
MIA,NE,Sun,DBLH,5,CBS,0,1
MIA,NE,Sun,DBLH,6,CBS,0,0
MIA,NE,Sun,DBLH,7,CBS,0,1
MIA,NE,Sun,DBLH,8,CBS,0,1
MIA,NE,Sun,DBLH,9,CBS,0,1
MIA,NE,Sun,EARLY,1,CBS,0,1
MIA,NE,Sun,EARLY,10,CBS,0,1
MIA,NE,Sun,EARLY,11,CBS,0,1
MIA,NE,Sun,EARLY,12,CBS,0,1
MIA,NE,Sun,EARLY,13,CBS,0,1
MIA,NE,Sun,EARLY,14,CBS,0,1
MIA,NE,Sun,EARLY,15,CBS,0,1
MIA,NE,Sun,EARLY,16,CBS,0,1
MIA,NE,Sun,EARLY,17,CBS,0,1
MIA,NE,Sun,EARLY,2,CBS,0,1
MIA,NE,Sun,EARLY,3,CBS,0,1
MIA,NE,Sun,EARLY,4,CBS,0,1
MIA,NE,Sun,EARLY,5,CBS,0,1
MIA,NE,Sun,EARLY,6,CBS,0,0
MIA,NE,Sun,EARLY,7,CBS,0,1
MIA,NE,Sun,EARLY,8,CBS,0,1
MIA,NE,Sun,EARLY,9,CBS,0,1
MIA,NE,Sun,PRIME,1,NBC,0,0
MIA,NE,Sun,PRIME,10,NBC,0,0
MIA,NE,Sun,PRIME,11,NBC,0,0
MIA,NE,Sun,PRIME,12,NBC,0,0
MIA,NE,Sun,PRIME,13,NBC,0,0
MIA,NE,Sun,PRIME,14,NBC,0,0
MIA,NE,Sun,PRIME,15,NBC,0,0
MIA,NE,Sun,PRIME,16,NBC,0,0
MIA,NE,Sun,PRIME,17,NBC,0,0
MIA,NE,Sun,PRIME,2,NBC,0,0
MIA,NE,Sun,PRIME,3,NBC,0,0
MIA,NE,Sun,PRIME,4,NBC,0,0
MIA,NE,Sun,PRIME,5,NBC,0,0
MIA,NE,Sun,PRIME,6,NBC,0,0
MIA,NE,Sun,PRIME,7,NBC,0,0
MIA,NE,Sun,PRIME,8,NBC,0,0
MIA,NE,Sun,PRIME,9,NBC,0,0
MIA,NE,Thu,PRIME,1,NBC,0,0
MIA,NE,Thu,PRIME,12,NBC,0,0
MIA,NYJ,Mon,PRIME,1,ESPN,0,0
MIA,NYJ,Mon,PRIME,10,ESPN,0,0
MIA,NYJ,Mon,PRIME,11,ESPN,0,0
MIA,NYJ,Mon,PRIME,12,ESPN,0,0
MIA,NYJ,Mon,PRIME,13,ESPN,0,0
MIA,NYJ,Mon,PRIME,14,ESPN,0,0
MIA,NYJ,Mon,PRIME,15,ESPN,0,0
MIA,NYJ,Mon,PRIME,16,ESPN,0,0
MIA,NYJ,Mon,PRIME,2,ESPN,0,1
MIA,NYJ,Mon,PRIME,3,ESPN,0,0
MIA,NYJ,Mon,PRIME,4,ESPN,0,0
MIA,NYJ,Mon,PRIME,5,ESPN,0,0
MIA,NYJ,Mon,PRIME,6,ESPN,0,0
MIA,NYJ,Mon,PRIME,7,ESPN,0,0
MIA,NYJ,Mon,PRIME,8,ESPN,0,0
MIA,NYJ,Mon,PRIME,9,ESPN,0,0
MIA,NYJ,Sun,EARLY,1,CBS,0,1
MIA,NYJ,Sun,EARLY,10,CBS,0,1
MIA,NYJ,Sun,EARLY,11,CBS,0,1
MIA,NYJ,Sun,EARLY,12,CBS,0,1
MIA,NYJ,Sun,EARLY,13,CBS,0,1
MIA,NYJ,Sun,EARLY,14,CBS,0,1
MIA,NYJ,Sun,EARLY,15,CBS,0,1
MIA,NYJ,Sun,EARLY,16,CBS,0,1
MIA,NYJ,Sun,EARLY,17,CBS,0,1
MIA,NYJ,Sun,EARLY,2,CBS,0,1
MIA,NYJ,Sun,EARLY,3,CBS,0,1
MIA,NYJ,Sun,EARLY,4,CBS,0,1
MIA,NYJ,Sun,EARLY,5,CBS,0,1
MIA,NYJ,Sun,EARLY,6,CBS,0,1
MIA,NYJ,Sun,EARLY,7,CBS,0,1
MIA,NYJ,Sun,EARLY,8,CBS,0,1
MIA,NYJ,Sun,EARLY,9,CBS,0,1
MIA,NYJ,Sun,EARLY,1,FOX,0,1
MIA,NYJ,Sun,EARLY,10,FOX,0,1
MIA,NYJ,Sun,EARLY,11,FOX,0,1
MIA,NYJ,Sun,EARLY,12,FOX,0,1
MIA,NYJ,Sun,EARLY,13,FOX,0,1
MIA,NYJ,Sun,EARLY,14,FOX,0,1
MIA,NYJ,Sun,EARLY,15,FOX,0,1
MIA,NYJ,Sun,EARLY,16,FOX,0,1
MIA,NYJ,Sun,EARLY,17,FOX,0,0
MIA,NYJ,Sun,EARLY,2,FOX,0,1
MIA,NYJ,Sun,EARLY,3,FOX,0,1
MIA,NYJ,Sun,EARLY,4,FOX,0,1
MIA,NYJ,Sun,EARLY,5,FOX,0,1
MIA,NYJ,Sun,EARLY,6,FOX,0,1
MIA,NYJ,Sun,EARLY,7,FOX,0,1
MIA,NYJ,Sun,EARLY,8,FOX,0,1
MIA,NYJ,Sun,EARLY,9,FOX,0,1
MIA,NYJ,Thu,PRIME,1,NFL,0,0
MIA,NYJ,Thu,PRIME,10,NFL,0,0
MIA,NYJ,Thu,PRIME,11,NFL,0,0
MIA,NYJ,Thu,PRIME,12,NFL,0,0
MIA,NYJ,Thu,PRIME,13,NFL,0,0
MIA,NYJ,Thu,PRIME,14,NFL,0,0
MIA,NYJ,Thu,PRIME,15,NFL,0,0
MIA,NYJ,Thu,PRIME,16,NFL,0,0
MIA,NYJ,Thu,PRIME,2,NFL,0,0
MIA,NYJ,Thu,PRIME,3,NFL,0,0
MIA,NYJ,Thu,PRIME,4,NFL,0,0
MIA,NYJ,Thu,PRIME,5,NFL,0,0
MIA,NYJ,Thu,PRIME,6,NFL,0,0
MIA,NYJ,Thu,PRIME,7,NFL,0,0
MIA,NYJ,Thu,PRIME,8,NFL,0,0
MIA,NYJ,Thu,PRIME,9,NFL,0,0
MIN,ATL,Mon,PRIME,1,ESPN,0,0
MIN,ATL,Mon,PRIME,10,ESPN,0,0
MIN,ATL,Mon,PRIME,11,ESPN,0,0
MIN,ATL,Mon,PRIME,12,ESPN,0,0
MIN,ATL,Mon,PRIME,13,ESPN,0,1
MIN,ATL,Mon,PRIME,14,ESPN,0,1
MIN,ATL,Mon,PRIME,15,ESPN,0,0
MIN,ATL,Mon,PRIME,16,ESPN,0,0
MIN,ATL,Mon,PRIME,2,ESPN,0,0
MIN,ATL,Mon,PRIME,3,ESPN,0,1
MIN,ATL,Mon,PRIME,4,ESPN,0,1
MIN,ATL,Mon,PRIME,5,ESPN,0,1
MIN,ATL,Mon,PRIME,6,ESPN,0,1
MIN,ATL,Mon,PRIME,7,ESPN,0,0
MIN,ATL,Mon,PRIME,8,ESPN,0,0
MIN,ATL,Mon,PRIME,9,ESPN,0,0
MIN,ATL,Sun,EARLY,1,CBS,0,0
MIN,ATL,Sun,EARLY,10,CBS,0,1
MIN,ATL,Sun,EARLY,11,CBS,0,1
MIN,ATL,Sun,EARLY,12,CBS,0,1
MIN,ATL,Sun,EARLY,13,CBS,0,1
MIN,ATL,Sun,EARLY,14,CBS,0,1
MIN,ATL,Sun,EARLY,15,CBS,0,1
MIN,ATL,Sun,EARLY,16,CBS,0,1
MIN,ATL,Sun,EARLY,17,CBS,0,0
MIN,ATL,Sun,EARLY,2,CBS,0,1
MIN,ATL,Sun,EARLY,3,CBS,0,1
MIN,ATL,Sun,EARLY,4,CBS,0,1
MIN,ATL,Sun,EARLY,5,CBS,0,1
MIN,ATL,Sun,EARLY,6,CBS,0,1
MIN,ATL,Sun,EARLY,7,CBS,0,0
MIN,ATL,Sun,EARLY,8,CBS,0,1
MIN,ATL,Sun,EARLY,9,CBS,0,1
MIN,ATL,Sun,EARLY,1,FOX,0,0
MIN,ATL,Sun,EARLY,10,FOX,0,1
MIN,ATL,Sun,EARLY,11,FOX,0,1
MIN,ATL,Sun,EARLY,12,FOX,0,1
MIN,ATL,Sun,EARLY,13,FOX,0,1
MIN,ATL,Sun,EARLY,14,FOX,0,1
MIN,ATL,Sun,EARLY,15,FOX,0,1
MIN,ATL,Sun,EARLY,16,FOX,0,1
MIN,ATL,Sun,EARLY,17,FOX,0,1
MIN,ATL,Sun,EARLY,2,FOX,0,1
MIN,ATL,Sun,EARLY,3,FOX,0,1
MIN,ATL,Sun,EARLY,4,FOX,0,1
MIN,ATL,Sun,EARLY,5,FOX,0,1
MIN,ATL,Sun,EARLY,6,FOX,0,1
MIN,ATL,Sun,EARLY,7,FOX,0,0
MIN,ATL,Sun,EARLY,8,FOX,0,1
MIN,ATL,Sun,EARLY,9,FOX,0,1
MIN,ATL,Sun,PRIME,1,NBC,0,0
MIN,ATL,Sun,PRIME,10,NBC,0,0
MIN,ATL,Sun,PRIME,11,NBC,0,0
MIN,ATL,Sun,PRIME,12,NBC,0,0
MIN,ATL,Sun,PRIME,13,NBC,0,0
MIN,ATL,Sun,PRIME,14,NBC,0,0
MIN,ATL,Sun,PRIME,15,NBC,0,0
MIN,ATL,Sun,PRIME,16,NBC,0,0
MIN,ATL,Sun,PRIME,17,NBC,0,0
MIN,ATL,Sun,PRIME,2,NBC,0,0
MIN,ATL,Sun,PRIME,3,NBC,0,0
MIN,ATL,Sun,PRIME,4,NBC,0,0
MIN,ATL,Sun,PRIME,5,NBC,0,0
MIN,ATL,Sun,PRIME,6,NBC,0,0
MIN,ATL,Sun,PRIME,7,NBC,0,0
MIN,ATL,Sun,PRIME,8,NBC,0,0
MIN,ATL,Sun,PRIME,9,NBC,0,0
MIN,ATL,Thu,PRIME,1,NBC,0,0
MIN,ATL,Thu,PRIME,12,NBC,0,0
MIN,ATL,Thu,PRIME,1,NFL,0,0
MIN,ATL,Thu,PRIME,10,NFL,0,0
MIN,ATL,Thu,PRIME,11,NFL,0,0
MIN,ATL,Thu,PRIME,12,NFL,0,0
MIN,ATL,Thu,PRIME,13,NFL,0,0
MIN,ATL,Thu,PRIME,14,NFL,0,0
MIN,ATL,Thu,PRIME,15,NFL,0,0
MIN,ATL,Thu,PRIME,16,NFL,0,0
MIN,ATL,Thu,PRIME,2,NFL,0,0
MIN,ATL,Thu,PRIME,3,NFL,0,0
MIN,ATL,Thu,PRIME,4,NFL,0,0
MIN,ATL,Thu,PRIME,5,NFL,0,0
MIN,ATL,Thu,PRIME,6,NFL,0,0
MIN,ATL,Thu,PRIME,7,NFL,0,0
MIN,ATL,Thu,PRIME,8,NFL,0,0
MIN,ATL,Thu,PRIME,9,NFL,0,0
MIN,CAR,Mon,PRIME,1,ESPN,0,0
MIN,CAR,Mon,PRIME,10,ESPN,0,1
MIN,CAR,Mon,PRIME,11,ESPN,0,0
MIN,CAR,Mon,PRIME,12,ESPN,0,0
MIN,CAR,Mon,PRIME,13,ESPN,0,0
MIN,CAR,Mon,PRIME,14,ESPN,0,0
MIN,CAR,Mon,PRIME,15,ESPN,0,0
MIN,CAR,Mon,PRIME,16,ESPN,0,0
MIN,CAR,Mon,PRIME,2,ESPN,0,1
MIN,CAR,Mon,PRIME,3,ESPN,0,1
MIN,CAR,Mon,PRIME,4,ESPN,0,1
MIN,CAR,Mon,PRIME,5,ESPN,0,0
MIN,CAR,Mon,PRIME,6,ESPN,0,0
MIN,CAR,Mon,PRIME,7,ESPN,0,0
MIN,CAR,Mon,PRIME,8,ESPN,0,0
MIN,CAR,Mon,PRIME,9,ESPN,0,0
MIN,CAR,Sun,EARLY,1,CBS,0,1
MIN,CAR,Sun,EARLY,10,CBS,0,1
MIN,CAR,Sun,EARLY,11,CBS,0,1
MIN,CAR,Sun,EARLY,12,CBS,0,1
MIN,CAR,Sun,EARLY,13,CBS,0,0
MIN,CAR,Sun,EARLY,14,CBS,0,1
MIN,CAR,Sun,EARLY,15,CBS,0,1
MIN,CAR,Sun,EARLY,16,CBS,0,1
MIN,CAR,Sun,EARLY,17,CBS,0,0
MIN,CAR,Sun,EARLY,2,CBS,0,1
MIN,CAR,Sun,EARLY,3,CBS,0,1
MIN,CAR,Sun,EARLY,4,CBS,0,1
MIN,CAR,Sun,EARLY,5,CBS,0,0
MIN,CAR,Sun,EARLY,6,CBS,0,1
MIN,CAR,Sun,EARLY,7,CBS,0,1
MIN,CAR,Sun,EARLY,8,CBS,0,1
MIN,CAR,Sun,EARLY,9,CBS,0,1
MIN,CAR,Sun,EARLY,1,FOX,0,1
MIN,CAR,Sun,EARLY,10,FOX,0,1
MIN,CAR,Sun,EARLY,11,FOX,0,1
MIN,CAR,Sun,EARLY,12,FOX,0,1
MIN,CAR,Sun,EARLY,13,FOX,0,0
MIN,CAR,Sun,EARLY,14,FOX,0,1
MIN,CAR,Sun,EARLY,15,FOX,0,1
MIN,CAR,Sun,EARLY,16,FOX,0,1
MIN,CAR,Sun,EARLY,17,FOX,0,0
MIN,CAR,Sun,EARLY,2,FOX,0,1
MIN,CAR,Sun,EARLY,3,FOX,0,1
MIN,CAR,Sun,EARLY,4,FOX,0,1
MIN,CAR,Sun,EARLY,5,FOX,0,0
MIN,CAR,Sun,EARLY,6,FOX,0,1
MIN,CAR,Sun,EARLY,7,FOX,0,1
MIN,CAR,Sun,EARLY,8,FOX,0,1
MIN,CAR,Sun,EARLY,9,FOX,0,1
MIN,CAR,Thu,PRIME,1,NFL,0,0
MIN,CAR,Thu,PRIME,10,NFL,0,0
MIN,CAR,Thu,PRIME,11,NFL,0,0
MIN,CAR,Thu,PRIME,12,NFL,0,0
MIN,CAR,Thu,PRIME,13,NFL,0,0
MIN,CAR,Thu,PRIME,14,NFL,0,0
MIN,CAR,Thu,PRIME,15,NFL,0,0
MIN,CAR,Thu,PRIME,16,NFL,0,0
MIN,CAR,Thu,PRIME,2,NFL,0,0
MIN,CAR,Thu,PRIME,3,NFL,0,0
MIN,CAR,Thu,PRIME,4,NFL,0,0
MIN,CAR,Thu,PRIME,5,NFL,0,0
MIN,CAR,Thu,PRIME,6,NFL,0,0
MIN,CAR,Thu,PRIME,7,NFL,0,0
MIN,CAR,Thu,PRIME,8,NFL,0,0
MIN,CAR,Thu,PRIME,9,NFL,0,0
MIN,CHI,Mon,PRIME,1,ESPN,0,1
MIN,CHI,Mon,PRIME,10,ESPN,0,1
MIN,CHI,Mon,PRIME,11,ESPN,0,0
MIN,CHI,Mon,PRIME,12,ESPN,0,1
MIN,CHI,Mon,PRIME,13,ESPN,0,1
MIN,CHI,Mon,PRIME,14,ESPN,0,1
MIN,CHI,Mon,PRIME,15,ESPN,0,0
MIN,CHI,Mon,PRIME,16,ESPN,0,0
MIN,CHI,Mon,PRIME,2,ESPN,0,0
MIN,CHI,Mon,PRIME,3,ESPN,0,0
MIN,CHI,Mon,PRIME,4,ESPN,0,0
MIN,CHI,Mon,PRIME,5,ESPN,0,1
MIN,CHI,Mon,PRIME,6,ESPN,0,1
MIN,CHI,Mon,PRIME,7,ESPN,0,0
MIN,CHI,Mon,PRIME,8,ESPN,0,0
MIN,CHI,Mon,PRIME,9,ESPN,0,0
MIN,CHI,Sun,EARLY,1,CBS,0,1
MIN,CHI,Sun,EARLY,10,CBS,0,1
MIN,CHI,Sun,EARLY,11,CBS,0,1
MIN,CHI,Sun,EARLY,12,CBS,0,1
MIN,CHI,Sun,EARLY,13,CBS,0,1
MIN,CHI,Sun,EARLY,14,CBS,0,1
MIN,CHI,Sun,EARLY,15,CBS,0,1
MIN,CHI,Sun,EARLY,16,CBS,0,1
MIN,CHI,Sun,EARLY,17,CBS,0,0
MIN,CHI,Sun,EARLY,2,CBS,0,1
MIN,CHI,Sun,EARLY,3,CBS,0,1
MIN,CHI,Sun,EARLY,4,CBS,0,1
MIN,CHI,Sun,EARLY,5,CBS,0,0
MIN,CHI,Sun,EARLY,6,CBS,0,1
MIN,CHI,Sun,EARLY,7,CBS,0,1
MIN,CHI,Sun,EARLY,8,CBS,0,1
MIN,CHI,Sun,EARLY,9,CBS,0,1
MIN,CHI,Sun,EARLY,1,FOX,0,1
MIN,CHI,Sun,EARLY,10,FOX,0,1
MIN,CHI,Sun,EARLY,11,FOX,0,1
MIN,CHI,Sun,EARLY,12,FOX,0,1
MIN,CHI,Sun,EARLY,13,FOX,0,1
MIN,CHI,Sun,EARLY,14,FOX,0,1
MIN,CHI,Sun,EARLY,15,FOX,0,1
MIN,CHI,Sun,EARLY,16,FOX,0,1
MIN,CHI,Sun,EARLY,17,FOX,0,1
MIN,CHI,Sun,EARLY,2,FOX,0,1
MIN,CHI,Sun,EARLY,3,FOX,0,1
MIN,CHI,Sun,EARLY,4,FOX,0,1
MIN,CHI,Sun,EARLY,5,FOX,0,0
MIN,CHI,Sun,EARLY,6,FOX,0,1
MIN,CHI,Sun,EARLY,7,FOX,0,1
MIN,CHI,Sun,EARLY,8,FOX,0,1
MIN,CHI,Sun,EARLY,9,FOX,0,1
MIN,CLE,Sun,EARLY,1,CBS,0,1
MIN,CLE,Sun,EARLY,10,CBS,0,1
MIN,CLE,Sun,EARLY,11,CBS,0,1
MIN,CLE,Sun,EARLY,12,CBS,0,1
MIN,CLE,Sun,EARLY,13,CBS,0,1
MIN,CLE,Sun,EARLY,14,CBS,0,1
MIN,CLE,Sun,EARLY,15,CBS,0,1
MIN,CLE,Sun,EARLY,16,CBS,0,1
MIN,CLE,Sun,EARLY,17,CBS,0,0
MIN,CLE,Sun,EARLY,2,CBS,0,1
MIN,CLE,Sun,EARLY,3,CBS,0,1
MIN,CLE,Sun,EARLY,4,CBS,0,1
MIN,CLE,Sun,EARLY,5,CBS,0,1
MIN,CLE,Sun,EARLY,6,CBS,0,1
MIN,CLE,Sun,EARLY,7,CBS,0,1
MIN,CLE,Sun,EARLY,8,CBS,0,1
MIN,CLE,Sun,EARLY,9,CBS,0,1
MIN,CLE,Sun,EARLY,1,FOX,0,1
MIN,CLE,Sun,EARLY,10,FOX,0,1
MIN,CLE,Sun,EARLY,11,FOX,0,1
MIN,CLE,Sun,EARLY,12,FOX,0,1
MIN,CLE,Sun,EARLY,13,FOX,0,1
MIN,CLE,Sun,EARLY,14,FOX,0,1
MIN,CLE,Sun,EARLY,15,FOX,0,1
MIN,CLE,Sun,EARLY,16,FOX,0,1
MIN,CLE,Sun,EARLY,17,FOX,0,1
MIN,CLE,Sun,EARLY,2,FOX,0,1
MIN,CLE,Sun,EARLY,3,FOX,0,1
MIN,CLE,Sun,EARLY,4,FOX,0,1
MIN,CLE,Sun,EARLY,5,FOX,0,1
MIN,CLE,Sun,EARLY,6,FOX,0,1
MIN,CLE,Sun,EARLY,7,FOX,0,1
MIN,CLE,Sun,EARLY,8,FOX,0,1
MIN,CLE,Sun,EARLY,9,FOX,0,1
MIN,CLE,Sun,INT,3,SPEC,0,1
MIN,CLE,Sun,INT,4,SPEC,0,1
MIN,DET,Mon,PRIME,1,ESPN,0,1
MIN,DET,Mon,PRIME,10,ESPN,0,0
MIN,DET,Mon,PRIME,11,ESPN,0,0
MIN,DET,Mon,PRIME,12,ESPN,0,0
MIN,DET,Mon,PRIME,13,ESPN,0,1
MIN,DET,Mon,PRIME,14,ESPN,0,1
MIN,DET,Mon,PRIME,15,ESPN,0,0
MIN,DET,Mon,PRIME,16,ESPN,0,0
MIN,DET,Mon,PRIME,2,ESPN,0,1
MIN,DET,Mon,PRIME,3,ESPN,0,1
MIN,DET,Mon,PRIME,4,ESPN,0,1
MIN,DET,Mon,PRIME,5,ESPN,0,1
MIN,DET,Mon,PRIME,6,ESPN,0,1
MIN,DET,Mon,PRIME,7,ESPN,0,0
MIN,DET,Mon,PRIME,8,ESPN,0,0
MIN,DET,Mon,PRIME,9,ESPN,0,0
MIN,DET,Sun,EARLY,1,CBS,0,1
MIN,DET,Sun,EARLY,10,CBS,0,1
MIN,DET,Sun,EARLY,11,CBS,0,1
MIN,DET,Sun,EARLY,12,CBS,0,1
MIN,DET,Sun,EARLY,13,CBS,0,1
MIN,DET,Sun,EARLY,14,CBS,0,1
MIN,DET,Sun,EARLY,15,CBS,0,1
MIN,DET,Sun,EARLY,16,CBS,0,1
MIN,DET,Sun,EARLY,17,CBS,0,0
MIN,DET,Sun,EARLY,2,CBS,0,1
MIN,DET,Sun,EARLY,3,CBS,0,1
MIN,DET,Sun,EARLY,4,CBS,0,1
MIN,DET,Sun,EARLY,5,CBS,0,1
MIN,DET,Sun,EARLY,6,CBS,0,1
MIN,DET,Sun,EARLY,7,CBS,0,1
MIN,DET,Sun,EARLY,8,CBS,0,1
MIN,DET,Sun,EARLY,9,CBS,0,1
MIN,DET,Sun,EARLY,1,FOX,0,1
MIN,DET,Sun,EARLY,10,FOX,0,1
MIN,DET,Sun,EARLY,11,FOX,0,1
MIN,DET,Sun,EARLY,12,FOX,0,1
MIN,DET,Sun,EARLY,13,FOX,0,1
MIN,DET,Sun,EARLY,14,FOX,0,1
MIN,DET,Sun,EARLY,15,FOX,0,1
MIN,DET,Sun,EARLY,16,FOX,0,1
MIN,DET,Sun,EARLY,17,FOX,0,1
MIN,DET,Sun,EARLY,2,FOX,0,1
MIN,DET,Sun,EARLY,3,FOX,0,1
MIN,DET,Sun,EARLY,4,FOX,0,1
MIN,DET,Sun,EARLY,5,FOX,0,1
MIN,DET,Sun,EARLY,6,FOX,0,1
MIN,DET,Sun,EARLY,7,FOX,0,1
MIN,DET,Sun,EARLY,8,FOX,0,1
MIN,DET,Sun,EARLY,9,FOX,0,1
MIN,DET,Sun,PRIME,1,NBC,0,0
MIN,DET,Sun,PRIME,10,NBC,0,0
MIN,DET,Sun,PRIME,11,NBC,0,0
MIN,DET,Sun,PRIME,12,NBC,0,0
MIN,DET,Sun,PRIME,13,NBC,0,0
MIN,DET,Sun,PRIME,14,NBC,0,0
MIN,DET,Sun,PRIME,15,NBC,0,0
MIN,DET,Sun,PRIME,16,NBC,0,0
